2008-05-09, 11.072, -1.75274
2008-05-12, 11.9427, -0.649311
2008-05-13, 12.0716, -0.635173
2008-05-14, 11.6409, -0.430044
2008-05-15, 12.104, 0.814835
2008-05-16, 11.7879, 0.906791
2008-05-19, 11.1996, 1.18264
2008-05-20, 11.2937, 0.362151
2008-05-21, 10.0137, -1.33541
2008-05-22, 9.80946, -1.32127
2008-05-23, 9.94138, -2.64396
2008-05-27, 10.7045, -1.92249
2008-05-28, 10.8643, -1.46981
2008-05-29, 10.9459, -0.974683
2008-05-30, 11.2248, -0.727117
2008-06-02, 10.6035, -1.75274
2008-06-03, 10.3715, -2.32567
2008-06-04, 10.4208, -2.37517
2008-06-05, 11.3457, -0.422975
2008-06-06, 10.2196, -3.59885
2008-06-09, 9.57901, -3.36543
2008-06-10, 10.0837, -3.8464
2008-06-11, 9.1267, -5.26104
2008-06-12, 8.47909, -4.90031
2008-06-13, 9.06801, -3.69787
2008-06-16, 9.796, -3.64128
2008-06-17, 10.1647, -4.10811
2008-06-18, 9.91759, -5.04177
2008-06-19, 10.3932, -4.92153
2008-06-20, 9.36356, -6.93032
2008-06-23, 8.84473, -7.02227
2008-06-24, 9.00593, -7.20617
2008-06-25, 9.62666, -6.76764
2008-06-26, 7.91659, -9.29984
2008-06-27, 8.00063, -9.79496
2008-06-30, 7.73338, -9.47667
2008-07-01, 8.64647, -9.19374
2008-07-02, 7.88807, -10.7498
2008-07-03, 8.13359, -10.6579
2008-07-07, 8.1916, -11.5703
2008-07-08, 9.12517, -10.0001
2008-07-09, 8.02697, -11.733
2008-07-10, 8.40364, -11.3723
2008-07-11, 7.43487, -12.405
2008-07-14, 7.3209, -13.1972
2008-07-15, 6.64958, -14.4208
2008-07-16, 7.98781, -12.3201
2008-07-17, 8.37367, -11.443
2008-07-18, 7.71432, -10.8913
2008-07-21, 7.75261, -10.8418
2008-07-22, 7.70617, -9.83033
2008-07-23, 8.25214, -9.34228
2008-07-24, 6.82275, -11.2237
2008-07-25, 7.10942, -11.245
2008-07-28, 5.77175, -12.5464
2008-07-29, 6.71291, -10.6791
2008-07-30, 7.4321, -9.08764
2008-07-31, 7.09486, -10.2901
2008-08-01, 6.67277, -10.764
2008-08-04, 5.97477, -11.5916
2008-08-05, 7.24173, -9.20789
2008-08-06, 7.64462, -8.80472
2008-08-07, 7.07526, -10.1628
2008-08-08, 8.13561, -8.4935
2008-08-11, 8.8107, -7.54568
2008-08-12, 8.55957, -8.50764
2008-08-13, 8.69133, -9.05935
2008-08-14, 8.8465, -8.37326
2008-08-15, 8.29429, -7.92764
2008-08-18, 7.97025, -9.18667
2008-08-19, 7.54781, -10.1769
2008-08-20, 7.87746, -9.7596
2008-08-21, 7.61703, -9.60399
2008-08-22, 8.21486, -8.29545
2008-08-25, 7.319, -10.1557
2008-08-26, 7.48511, -9.89399
2008-08-27, 7.67423, -9.01691
2008-08-28, 7.98996, -7.91349
2008-08-29, 7.49548, -8.90375
2008-09-02, 7.10784, -9.4696
2008-09-03, 7.30595, -9.5474
2008-09-04, 6.01491, -12.2706
2008-09-05, 6.03503, -11.9947
2008-09-08, 6.27056, -10.1769
2008-09-09, 4.85831, -12.8435
2008-09-10, 4.68211, -12.4899
2008-09-11, 4.90484, -11.2237
2008-09-12, 4.36298, -10.8135
2008-09-15, 1.98347, -15.0574
2008-09-16, 1.94437, -13.6357
2008-09-17, -0.802895, -17.5189
2008-09-18, -0.135421, -15.0716
2008-09-19, 2.05019, -12.2069
2008-09-22, 0.226332, -14.1945
2008-09-23, -0.258241, -16.1467
2008-09-24, 0.387624, -15.8779
2008-09-25, 1.0277, -14.5623
2008-09-26, 0.71593, -14.5199
2008-09-29, -3.5555, -21.2182
2008-09-30, -1.86411, -17.9574
2008-10-01, -2.07679, -17.9079
2008-10-02, -3.59765, -20.8857
2008-10-03, -4.24211, -21.9538
2008-10-06, -4.71125, -25.9289
2008-10-07, -6.56215, -29.2463
2008-10-08, -6.76488, -31.0287
2008-10-09, -7.95205, -35.8456
2008-10-10, -7.7716, -37.4017
2008-10-13, -4.15182, -28.3126
2008-10-14, -4.40215, -29.3736
2008-10-15, -6.31408, -36.3265
2008-10-16, -5.61635, -33.6741
2008-10-17, -6.09676, -34.0702
2008-10-20, -5.21802, -30.1092
2008-10-21, -6.26294, -32.1958
2008-10-22, -6.30388, -35.888
2008-10-23, -6.3902, -35.1453
2008-10-24, -7.34716, -38.4343
2008-10-27, -8.45188, -40.62
2008-10-28, -6.7911, -33.6812
2008-10-29, -6.08214, -34.1621
2008-10-30, -5.40671, -31.8846
2008-10-31, -5.7114, -31.5097
2008-11-03, -5.93658, -31.3116
2008-11-04, -4.92821, -28.9775
2008-11-05, -6.5208, -31.9624
2008-11-06, -7.73287, -35.7324
2008-11-07, -7.76968, -33.6104
2008-11-10, -8.46536, -34.4804
2008-11-11, -8.62718, -36.5034
2008-11-12, -9.85408, -39.2973
2008-11-13, -8.56261, -35.5131
2008-11-14, -9.78617, -38.7314
2008-11-17, -10.3291, -39.5448
2008-11-18, -10.0271, -38.4061
2008-11-19, -11.1947, -42.3529
2008-11-20, -12.4726, -46.6322
2008-11-21, -11.8703, -43.7534
2008-11-24, -9.54109, -39.8561
2008-11-25, -9.53575, -39.4104
2008-11-26, -8.56568, -37.0692
2008-11-28, -8.64029, -36.277
2008-12-01, -10.3097, -41.9214
2008-12-02, -9.7019, -39.6863
2008-12-03, -8.95112, -38.2363
2008-12-04, -9.70016, -39.6651
2008-12-05, -9.04639, -37.8048
2008-12-08, -7.82685, -35.6334
2008-12-09, -8.11057, -36.6943
2008-12-10, -8.3498, -36.2629
2008-12-11, -8.97674, -37.7978
2008-12-12, -8.61065, -37.0551
2008-12-15, -9.18187, -37.9322
2008-12-16, -8.33348, -35.0109
2008-12-17, -9.00566, -35.6404
2008-12-18, -9.03045, -36.8429
2008-12-19, -9.00641, -37.6209
2008-12-22, -9.78013, -38.4202
2008-12-23, -9.85713, -39.0568
2008-12-24, -9.9198, -38.7031
2008-12-26, -9.81602, -38.3495
2008-12-29, -9.70891, -38.5263
2008-12-30, -9.32741, -37.0692
2008-12-31, -9.23363, -36.1709
2009-01-02, -8.27923, -34.247
2009-01-05, -7.72966, -34.3248
2009-01-06, -7.87533, -33.8863
2009-01-07, -8.52277, -35.8668
2009-01-08, -8.24974, -35.6051
2009-01-09, -8.71469, -36.9843
2009-01-12, -9.40633, -38.498
2009-01-13, -9.49585, -38.3848
2009-01-14, -10.0845, -40.3229
2009-01-15, -10.4076, -40.3017
2009-01-16, -10.525, -39.8348
2009-01-20, -12.0249, -43.0107
2009-01-21, -10.6937, -40.5492
2009-01-22, -10.0699, -41.4688
2009-01-23, -9.85118, -41.2141
2009-01-26, -9.69359, -40.8109
2009-01-27, -9.30126, -40.2097
2009-01-28, -8.21496, -38.1868
2009-01-29, -8.80699, -40.1956
2009-01-30, -9.37002, -41.4122
2009-02-02, -9.08167, -41.589
2009-02-03, -8.86218, -40.7685
2009-02-04, -8.56619, -41.0585
2009-02-05, -7.88839, -40.1814
2009-02-06, -7.14388, -38.4768
2009-02-09, -6.73693, -38.3919
2009-02-10, -7.95031, -41.2141
2009-02-11, -7.82142, -40.8675
2009-02-12, -7.48167, -40.8251
2009-02-13, -7.51511, -41.4617
2009-02-17, -8.85259, -43.9656
2009-02-18, -8.94538, -44.1
2009-02-19, -9.3751, -44.7012
2009-02-20, -9.4328, -45.2388
2009-02-23, -10.3607, -47.198
2009-02-24, -9.12394, -45.1963
2009-02-25, -9.21098, -45.6278
2009-02-26, -9.42325, -46.5119
2009-02-27, -9.58177, -47.7073
2009-03-02, -10.2203, -50.0627
2009-03-03, -10.4007, -50.4376
2009-03-04, -9.795, -49.2634
2009-03-05, -10.4669, -51.3359
2009-03-06, -11.1829, -51.251
2009-03-09, -11.586, -51.8239
2009-03-10, -10.0762, -48.9522
2009-03-11, -9.20588, -48.6198
2009-03-12, -8.32386, -46.5968
2009-03-13, -8.25501, -46.1795
2009-03-16, -8.57617, -46.3422
2009-03-17, -7.65291, -44.7012
2009-03-18, -6.99552, -43.4634
2009-03-19, -7.34999, -44.1636
2009-03-20, -7.60992, -45.741
2009-03-23, -5.76861, -41.8436
2009-03-24, -6.08777, -42.9895
2009-03-25, -5.91179, -42.3883
2009-03-26, -5.43913, -41.2141
2009-03-27, -6.10012, -42.2751
2009-03-30, -6.96056, -44.2697
2009-03-31, -6.55686, -43.7534
2009-04-01, -5.80952, -42.6641
2009-04-02, -4.96674, -40.9878
2009-04-03, -4.25888, -40.4007
2009-04-06, -4.14918, -40.8675
2009-04-07, -4.72691, -42.2468
2009-04-08, -4.5735, -41.6244
2009-04-09, -3.47676, -39.3044
2009-04-13, -3.10794, -39.2902
2009-04-14, -4.18953, -40.337
2009-04-15, -3.90293, -39.7005
2009-04-16, -3.36017, -38.8163
2009-04-17, -3.11361, -38.4061
2009-04-20, -3.99843, -40.9878
2009-04-21, -3.4664, -39.8348
2009-04-22, -3.52651, -40.2026
2009-04-23, -2.88836, -39.6156
2009-04-24, -3.05121, -38.7031
2009-04-27, -3.03015, -39.2831
2009-04-28, -3.15968, -39.4741
2009-04-29, -2.55882, -38.1868
2009-04-30, -2.40867, -38.1656
2009-05-01, -2.27801, -37.8331
2009-05-04, -1.13789, -35.7182
2009-05-05, -1.03169, -35.9375
2009-05-06, -0.74545, -34.827
2009-05-07, -1.51967, -35.7324
2009-05-08, -1.06233, -34.2329
2009-05-11, -1.32986, -35.4636
2009-05-12, -1.98153, -35.6546
2009-05-13, -3.03775, -37.2743
2009-05-14, -2.35521, -36.7368
2009-05-15, -2.43019, -37.2531
2009-05-18, -1.31168, -35.4707
2009-05-19, -1.32368, -35.5485
2009-05-20, -1.78985, -35.9799
2009-05-21, -2.04747, -36.8995
2009-05-22, -2.3016, -37.0339
2009-05-26, -0.869013, -35.4212
2009-05-27, -0.815216, -36.5741
2009-05-28, -0.254798, -35.69
2009-05-29, -0.0566606, -34.5512
2009-06-01, 0.511971, -32.9668
2009-06-02, 0.474552, -32.9102
2009-06-03, 0.514969, -33.759
2009-06-04, 1.27453, -33.1365
2009-06-05, 1.36394, -33.1224
2009-06-08, 1.20569, -33.3982
2009-06-09, 1.15271, -33.0587
2009-06-10, 0.710181, -33.2285
2009-06-11, 0.627902, -32.9314
2009-06-12, 0.315329, -32.7475
2009-06-15, -0.0748032, -34.2895
2009-06-16, -0.0756366, -35.1807
2009-06-17, -0.394483, -35.2443
2009-06-18, -0.143958, -34.7704
2009-06-19, 0.274608, -34.8977
2009-06-22, -0.477063, -36.85
2009-06-23, -0.664593, -36.8004
2009-06-24, -0.273863, -36.2558
2009-06-25, 0.387506, -34.8695
2009-06-26, 0.793261, -35.0392
2009-06-29, 0.928543, -34.4309
2009-06-30, 0.834715, -34.9614
2009-07-01, 0.903316, -34.6926
2009-07-02, 0.199208, -36.4751
2009-07-06, 0.178292, -36.4821
2009-07-07, -0.522831, -37.7129
2009-07-08, -0.508778, -37.7553
2009-07-09, -0.367196, -37.6351
2009-07-10, -0.191212, -37.7836
2009-07-13, 0.792752, -36.27
2009-07-14, 0.831436, -35.9092
2009-07-15, 1.84755, -34.0348
2009-07-16, 1.99197, -34.1409
2009-07-17, 2.56854, -33.4195
2009-07-20, 2.9365, -32.7121
2009-07-21, 2.78921, -32.4009
2009-07-22, 3.44436, -32.4151
2009-07-23, 3.97094, -30.9226
2009-07-24, 4.22165, -30.6397
2009-07-27, 4.21294, -30.4346
2009-07-28, 4.00261, -30.7599
2009-07-29, 3.93442, -30.9297
2009-07-30, 4.48413, -30.2082
2009-07-31, 4.60942, -30.1092
2009-08-03, 5.12708, -28.9563
2009-08-04, 5.09383, -28.7724
2009-08-05, 5.19369, -28.9775
2009-08-06, 4.91966, -29.3453
2009-08-07, 5.04871, -28.4187
2009-08-10, 4.77577, -28.5672
2009-08-11, 4.40449, -29.4585
2009-08-12, 5.00205, -28.7016
2009-08-13, 5.46324, -28.157
2009-08-14, 5.12534, -28.7087
2009-08-17, 3.81955, -30.4629
2009-08-18, 4.5615, -29.9111
2009-08-19, 4.66719, -29.2958
2009-08-20, 5.06589, -28.5672
2009-08-21, 5.60935, -27.1667
2009-08-24, 5.54324, -27.1738
2009-08-25, 5.71549, -27.0323
2009-08-26, 5.52919, -27.0253
2009-08-27, 5.74241, -26.8626
2009-08-28, 5.78266, -26.8767
2009-08-31, 5.54997, -27.5275
2009-09-01, 4.7796, -29.126
2009-09-02, 4.65722, -29.3948
2009-09-03, 5.03471, -28.8077
2009-09-04, 5.64807, -27.8104
2009-09-08, 6.23445, -27.188
2009-09-09, 6.22879, -26.6292
2009-09-10, 6.70222, -25.8794
2009-09-11, 6.64464, -25.8936
2009-09-14, 7.01667, -25.5328
2009-09-15, 7.16722, -25.2216
2009-09-16, 8.24045, -24.0899
2009-09-17, 8.62793, -24.2031
2009-09-18, 8.73853, -24.5143
2009-09-21, 8.56083, -24.7053
2009-09-22, 8.81544, -24.2667
2009-09-23, 8.78048, -24.8962
2009-09-24, 8.4685, -25.7238
2009-09-25, 8.07865, -26.1199
2009-09-28, 8.81112, -24.7972
2009-09-29, 8.75045, -25.0236
2009-09-30, 8.75623, -25.3136
2009-10-01, 7.7685, -27.1667
2009-10-02, 8.24721, -27.5063
2009-10-05, 8.83068, -26.4241
2009-10-06, 9.43728, -25.3701
2009-10-07, 9.66075, -25.165
2009-10-08, 9.48612, -24.5921
2009-10-09, 9.73148, -24.1323
2009-10-12, 9.84407, -23.8353
2009-10-13, 9.58885, -23.9909
2009-10-14, 10.1227, -22.6823
2009-10-15, 9.88213, -22.3994
